unique_id,label,area,perimeter,solidity,extent,mean_intensity,max_intensity,min_intensity,eccentricity,major_axis_length,minor_axis_length,orientation,circularity,intensity_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,cell_height_y,mean_dist_to_5_neighbors,n_chromocenters,mean_chromocenter_area,chromocenter_area_fraction,kmeans_cluster,spectral_cluster
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_27,27,617.0,100.66904755831214,0.9477726574500768,0.6878483835005574,31.14586709886548,79.0,2.0,0.8546693229780578,39.41935928780525,20.46545731721306,-0.279679452165135,0.7650734103922817,15.38753162780177,264.3546712802768,0.0596137962287684,0.0415044655221285,0.4407904166120187,37.44408427876823,97.5769247692004,18,12.833333333333334,0.3743922204213938,4,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_28,28,522.0,92.76955262170048,0.9666666666666668,0.725,98.87164750957854,193.0,12.0,0.8221900262782597,35.02630099514401,19.937429601024416,-0.0277760629696557,0.7622008742277883,36.95333083414565,974.7078189300412,0.0356201145994443,0.0344304537668343,0.6259878432172935,37.80842911877394,61.25494158019453,13,16.53846153846154,0.4118773946360153,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_29,29,1195.0,134.22539674441617,0.9644874899112188,0.734029484029484,115.19748953974896,255.0,16.0,0.5382479613248357,42.79447198002995,36.066604466563376,-0.0858325596372731,0.8335053209855139,56.831935983850535,1181.7417391304343,0.0457427777229894,0.0235104449297317,0.8133087679949674,44.94979079497908,44.131742380011545,11,40.72727272727273,0.3748953974895397,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_30,30,771.0,101.84062043356596,0.9734848484848484,0.8056426332288401,50.76394293125811,135.0,2.0,0.4950164260292405,33.63696937328643,29.226611576625977,-1.3433205940459343,0.9341619400740668,26.234180276949527,529.3396226415094,0.0597008660042849,0.0325688570716834,0.6085540758619449,50.99610894941634,61.4860504828016,5,60.4,0.3916990920881971,3,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_31,31,658.0,93.84062043356596,0.9705014749262536,0.7861409796893668,30.7355623100304,78.0,0.0,0.5074526138182672,31.216443749372573,26.898574786192345,0.2886289399658288,0.9389749724153178,14.492005334141306,324.4456869009585,0.0672391892175436,0.041487440617318,0.2266958888097944,51.44984802431611,57.3150567382998,20,13.1,0.3981762917933131,4,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_32,32,1747.0,156.12489168102783,0.9732590529247912,0.7743794326241135,62.25414997137951,219.0,1.0,0.2195811457337464,47.84173732486823,46.67412334898968,1.3640067584037645,0.900655009355227,37.78812348754822,696.9588235294119,0.0528494562242111,0.0235844943490934,0.7560920438944996,102.36748712077848,71.84224134279162,35,8.2,0.164281625643961,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_33,33,1746.0,157.6812408671319,0.9754189944134078,0.7126530612244898,71.1368843069874,177.0,8.0,0.6047082902162474,53.14273644765751,42.32537501509316,0.8529489960479476,0.8824580018192733,26.95605737138732,728.9664113140836,0.0526328076279932,0.0237068859044094,0.4898085382917292,107.01660939289803,79.44166539814594,52,12.846153846153848,0.3825887743413516,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_34,34,1740.0,154.02438661763952,0.9802816901408452,0.7555362570560139,75.1448275862069,255.0,2.0,0.4267674207956623,49.579404785362605,44.83770065576514,-1.0555985364997351,0.921679942262744,41.61761828128869,808.971647962197,0.0453181736869821,0.0230133015224786,0.7664760356865453,112.58505747126436,67.97033621711539,27,8.185185185185185,0.1270114942528735,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_35,35,1384.0,144.53910524340094,0.9671558350803634,0.6888999502239921,67.91401734104046,255.0,8.0,0.7408191220271011,51.49354847005243,34.58845179759089,0.5329886510248908,0.8324827252633394,32.366854523142074,710.010486891386,0.0579527323545748,0.0262011721833598,0.6622723178961152,125.53973988439306,62.43416082031344,47,6.553191489361702,0.222543352601156,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_36,36,1198.0,142.46803743153546,0.9366692728694292,0.6582417582417582,61.13272120200334,196.0,4.0,0.7750504290345637,50.28856180789964,31.777311266609303,0.1036456551848541,0.7417060109365514,27.879928235885604,646.8481675392668,0.0501240936084337,0.0272329607928922,0.5730559391543785,130.35642737896495,58.17283500634244,30,14.566666666666666,0.3647746243739566,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_37,37,1141.0,127.39696961967,0.966130397967824,0.7521423862887278,55.685363716038566,184.0,4.0,0.4590079288707243,40.51404658806028,35.99398233809006,0.2695952931394984,0.8834405168602043,27.13200188628977,576.8899999999999,0.0535258466031723,0.0293313923725485,0.6124201018549494,128.36371603856267,53.69313570571309,29,10.96551724137931,0.2787028921998247,4,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_38,38,1603.0,156.02438661763952,0.9679951690821256,0.685042735042735,75.9195258889582,193.0,4.0,0.5112638536880517,49.35256042492324,42.41476513225709,-0.0507147851923996,0.8274817391808852,31.305256762411265,800.3726627981948,0.0494605742469885,0.0237026130814336,0.5859953563715825,133.87585776668746,48.72477578203829,33,18.696969696969692,0.3849033063006862,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_39,39,386.0,92.01219330881976,0.932367149758454,0.6185897435897436,27.83419689119171,85.0,0.0,0.9113610117030744,36.52335475921136,15.033303261389234,-0.1435582746926333,0.572936383477418,15.258004660515123,308.62790697674416,0.0810190670275166,0.0495040301335069,0.3429832106986156,134.8523316062176,89.39319350130226,18,6.611111111111111,0.3082901554404145,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_40,40,478.0,100.18376618407356,0.8770642201834863,0.5975,58.91422594142259,152.0,9.0,0.936310606289057,43.422856257729606,15.248933007914877,-1.3277607882876632,0.5984709199845576,25.229469190100343,594.7227074235809,0.0469332186282558,0.038535726189351,0.5193163020610404,130.89539748953976,71.39056401734,22,6.227272727272728,0.2866108786610878,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_41,41,1517.0,155.9827560572969,0.9668578712555768,0.7735849056603774,65.10019775873434,196.0,9.0,0.7017015129481199,53.26971177007162,37.95312709065775,0.2148134828889293,0.7835058899151317,30.084749222076333,696.3633879781421,0.0433375149710177,0.0247932942798928,0.6177004873134113,146.24719841793012,71.81469010982518,45,9.955555555555556,0.2953197099538563,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_42,42,687.0,106.5685424949238,0.9410958904109588,0.6155913978494624,52.0509461426492,153.0,0.0,0.8139876693579544,39.46619541613392,22.92520851170327,0.5226120042370835,0.7601661888414767,24.81656771819,449.5507692307693,0.0602223665814452,0.0354347470962493,0.6297559093329346,139.58806404657932,55.304729886216286,19,12.578947368421051,0.3478893740902474,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_43,43,2006.0,173.4386001800126,0.9695505074915418,0.7143874643874644,85.63958125623131,255.0,5.0,0.6216727911810909,57.335750766126615,44.90977785315837,0.874176975702954,0.8380101393496997,40.29293544387248,926.1299897645856,0.0432215585626702,0.0208448432491466,0.7128917380436821,149.52193419740777,46.30903190467014,48,9.125,0.2183449651046859,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_44,44,1437.0,154.50966799187808,0.9466403162055336,0.6245110821382008,80.23729993041057,255.0,2.0,0.7513773717166119,53.55387416254569,35.33874217944712,0.0495161741779157,0.7564066067953653,48.4496745891715,794.0921625544269,0.0529627596093061,0.0253472412141843,0.833998041769837,157.89631176061238,47.73042263986916,11,16.545454545454547,0.1266527487821851,1,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_45,45,2054.0,168.75230867899737,0.9827751196172247,0.7322638146167558,83.15920155793573,255.0,15.0,0.5362880490665941,55.87481956091987,47.16030489052342,0.9871569353798756,0.9063811337401008,39.83597663683904,850.4792810783824,0.0544553380564663,0.0212372531753901,0.7322986627560475,155.0097370983447,53.38531739589878,53,9.433962264150944,0.243427458617332,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_46,46,898.0,119.9827560572969,0.9286452947259566,0.6578754578754579,39.70824053452116,115.0,0.0,0.7390059211158276,42.09167454391508,28.35711611065971,0.5151138532110602,0.7838781037771843,19.504940811444573,406.6756126021004,0.0646761158043314,0.0338691371614935,0.4476881388752858,148.0489977728285,59.37826778532641,25,12.44,0.3463251670378619,4,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_47,47,1628.0,151.6812408671319,0.975434391851408,0.7178130511463845,87.28378378378379,255.0,6.0,0.5995193773667967,50.95631831738201,40.78341123406205,-0.0040913226005596,0.8892021801723118,36.34981295211155,900.1404066073698,0.0420365189642518,0.0233432948803987,0.6568022708321748,157.53501228501227,52.79382486452202,48,7.791666666666667,0.2297297297297297,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_48,48,1909.0,173.3380951166243,0.9545,0.6674825174825175,40.06600314300681,177.0,0.0,0.7278176259928524,60.31966528469928,41.36546129890903,0.8232147311342639,0.7984132822661547,25.19495159676481,461.9994571118349,0.0637416422332604,0.0279205013477172,0.6372724554940622,155.1168150864327,60.13778713814073,50,8.9,0.2331063383970665,0,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_49,49,1001.0,119.39696961967,0.9671497584541064,0.7398373983739838,26.925074925074924,85.0,0.0,0.6141669380775651,40.295876210165694,31.800543847012317,0.2788402305521862,0.8823834076776228,13.962321948200286,266.96631578947364,0.0930278007014474,0.0378142419930232,0.2896633313913574,157.73826173826174,59.72218957146888,18,22.666666666666668,0.4075924075924076,4,0
C:\Users\shiva\OneDrive\Desktop\MASK-R-CNN-Vision-Biology-Lab\image and seg data\C1-C30000.png_cell_50,50,1493.0,151.4386001800126,0.9342928660826032,0.6653297682709447,68.71064969859344,250.0,2.0,0.6018886161635808,49.5087039161074,39.5366631704807,-0.1841823610282563,0.8180813622970071,39.56466893467085,655.6914008321778,0.0501604896604554,0.0251620007718817,0.7919644603637246,164.45478901540525,52.66949118448084,21,10.095238095238097,0.1419959812458138,0,0
